tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,neg,neu,pos
"a barchie kiss wouldn't be unexpected, so... choni, bughead or varchie https://t.co/kekqGpHrxB",True,en,5,0,2021-02-28 20:13:42,1366119407978754053,"['barchie', 'kiss', 'unexpected', 'choni', 'bughead', 'varchie']","a barchie kiss wouldn't be unexpected, so... choni, bughead or varchie ",0.0,0.09090909090909091,0.9090909090909091
508 is a jealous barchie episode write it down,False,en,161,9,2021-02-28 20:11:24,1366118826732052487,"['508', 'jealous', 'barchie', 'episode', 'write']",508 is a jealous barchie episode write it down,0.0,0.0,1.0
Barchie stans.... what are your favorite fics of them?? 🧐🧐🧐,False,en,0,0,2021-02-28 20:09:40,1366118393661825025,"['barchie', 'stans', 'favorite', 'fics']",barchie stans.... what are your favorite fics of them?? :face with monocle::face with monocle::face with monocle:,0.18749999999999997,0.18749999999999997,0.625
"Barchie kissed one again. 

#Riverdale",False,en,1,0,2021-02-28 20:09:16,1366118289215262723,"['barchie', 'kissed', 'one', 'riverdale']","barchie kissed one again. 

riverdale",0.0,0.0,1.0
MY SECOND BARCHIE HIT TWEET OMG 🙌😭♥️ #Barchie https://t.co/5wRrv7Z6Lp,True,en,8,0,2021-02-28 20:08:48,1366118174584958987,"['second', 'barchie', 'hit', 'tweet', 'omg', 'barchie']",my second barchie hit tweet omg :raising hands::loudly crying face::heart suit: barchie ,0.0,0.0,1.0
"""what i'm most excited about"" 

her only two rvd likes for the time jump episodes are barchie tweets but i'm sure it doesn't mean anything 😇 https://t.co/KgsPUXRs5x",False,en,128,8,2021-02-28 20:08:48,1366118172777017345,"['excited', 'two', 'rvd', 'likes', 'time', 'jump', 'episodes', 'barchie', 'tweets', 'sure', 'mean', 'anything']","""what i'm most excited about"" 

her only two rvd likes for the time jump episodes are barchie tweets but i'm sure it doesn't mean anything :smiling face with halo: ",0.037037037037037035,0.0,0.9629629629629629
@xoxo_barchie @BETTYSCHANEL but before that the hole drama I NEED DRAMA,False,en,1,0,2021-02-28 20:08:03,1366117986596192256,"['hole', 'drama', 'need', 'drama']", barchie  but before that the hole drama i need drama,0.0,0.0,1.0
@rtalalay It wouldn't be Barchie BC it's not unexpected. Maybe Jabitha or Cheryl and Minerva,False,en,30,1,2021-02-28 20:07:21,1366117806673133575,"['barchie', 'bc', 'unexpected', 'maybe', 'jabitha', 'cheryl', 'minerva']", it wouldn't be barchie bc it's not unexpected. maybe jabitha or cheryl and minerva,0.0,0.0,1.0
@xoxo_barchie @BETTYSCHANEL then they just both switch partners and veggie end up the night together &amp; barchie vacshvsvsvsc,False,en,2,0,2021-02-28 20:07:20,1366117805003837441,"['switch', 'partners', 'veggie', 'end', 'night', 'together', 'amp', 'barchie', 'vacshvsvsvsc']", barchie  then they just both switch partners and veggie end up the night together &amp; barchie vacshvsvsvsc,0.0,0.0,1.0
"@vickynews @thedipp They are intentionally using a visual that was not meant to parallel anything to parallel what happened with Grundy so they can push This “red flag ship” narrative onto Barchie &amp; you thanked them &amp; supported their statement. Anyway, I’m done talking to you. Be better.",False,en,3,0,2021-02-28 20:06:54,1366117697382154242,"['intentionally', 'using', 'visual', 'meant', 'parallel', 'anything', 'parallel', 'happened', 'grundy', 'push', 'red', 'flag', 'ship', 'narrative', 'onto', 'barchie', 'amp', 'thanked', 'amp', 'supported', 'statement', 'anyway', 'done', 'talking', 'better']","  they are intentionally using a visual that was not meant to parallel anything to parallel what happened with grundy so they can push this “red flag ship” narrative onto barchie &amp; you thanked them &amp; supported their statement. anyway, i’m done talking to you. be better.",0.0,0.0,1.0
@xoxo_barchie @bacheating PLEASE!!! ITS CANON IN THE COMICS TOO OK,False,en,1,0,2021-02-28 20:06:51,1366117681573765122,"['please', 'canon', 'comics', 'ok']", barchie  please!!! its canon in the comics too ok,0.0,0.0,1.0
@AntonyE09862762 Barchie&gt;&gt;&gt; c😷d&gt;&gt;&gt;Bughead https://t.co/8m0xNaQbcs,False,en,0,0,2021-02-28 20:06:43,1366117648971558917,"['barchie', 'gt', 'gt', 'gt', 'c', 'gt', 'gt', 'gt', 'bughead']", barchie&gt;&gt;&gt; c:face with medical mask:d&gt;&gt;&gt;bughead ,0.0,0.0,1.0
@BETTYSCHANEL @bacheating Imagine the serve it would be for Barchie's if it was Beggie and Varchie,False,en,4,0,2021-02-28 20:06:13,1366117524501368839,"['imagine', 'serve', 'would', 'barchie', 'beggie', 'varchie']",  imagine the serve it would be for barchie's if it was beggie and varchie,0.0,0.0,1.0
RT @elizcndrews: im really thinking this is the start of the barchie angst y’all (not this ep in particular but the prelude to it),True,en,0,1,2021-02-28 20:04:34,1366117109764399107,"['im', 'really', 'thinking', 'start', 'barchie', 'angst', 'ep', 'particular', 'prelude']",rt : im really thinking this is the start of the barchie angst y’all (not this ep in particular but the prelude to it),0.0,0.0,1.0
"@crimsonclover90 @thedipp i know they didn't call the situation out. i said thank you because someone pointed out the visual. if you read my second comment, i say that it's not a red flag for the ship's future, but that it feels wrong that they used this. and it's not to invalidate barchie.",False,en,0,0,2021-02-28 20:04:11,1366117011080765441,"['know', 'call', 'situation', 'said', 'thank', 'someone', 'pointed', 'visual', 'read', 'second', 'comment', 'say', 'red', 'flag', 'ship', 'future', 'feels', 'wrong', 'used', 'invalidate', 'barchie']","  i know they didn't call the situation out. i said thank you because someone pointed out the visual. if you read my second comment, i say that it's not a red flag for the ship's future, but that it feels wrong that they used this. and it's not to invalidate barchie.",0.0,0.0,1.0
"Not BHS calling Barchie ""stale cracker ship"" 😓😓😓😓
Whatever they smoke ..can they give me it? Seems like good shit https://t.co/HOg1wYwqkJ",False,en,5,0,2021-02-28 20:03:29,1366116835708592128,"['bhs', 'calling', 'barchie', 'stale', 'cracker', 'ship', 'whatever', 'smoke', 'give', 'seems', 'like', 'good', 'shit']","not bhs calling barchie ""stale cracker ship"" :downcast face with sweat::downcast face with sweat::downcast face with sweat::downcast face with sweat:
whatever they smoke ..can they give me it? seems like good shit ",0.18181818181818182,0.09090909090909091,0.7272727272727273
@xoxo_barchie how?? Rad said archie is not doing a thing while veronica’s married,False,en,3,0,2021-02-28 20:03:13,1366116769467953159,"['rad', 'said', 'archie', 'thing', 'veronica', 'married']", barchie how?? rad said archie is not doing a thing while veronica’s married,0.0,0.0,1.0
@rtalalay Any barchie hints you can share?,False,en,3,0,2021-02-28 20:03:03,1366116725239013378,"['barchie', 'hints', 'share']", any barchie hints you can share?,0.0,0.0,1.0
im really thinking this is the start of the barchie angst y’all (not this ep in particular but the prelude to it) https://t.co/rOCkREOkVZ,True,en,8,1,2021-02-28 20:02:53,1366116683765669888,"['im', 'really', 'thinking', 'start', 'barchie', 'angst', 'ep', 'particular', 'prelude']",im really thinking this is the start of the barchie angst y’all (not this ep in particular but the prelude to it) ,0.0,0.0,1.0
"drop some barchie hints
https://t.co/y1qVcga6Uz https://t.co/7ZTrO3pCC8",True,en,32,1,2021-02-28 20:00:44,1366116142633213972,"['drop', 'barchie', 'hints']","drop some barchie hints
 ",0.0,0.0,1.0
@Barchiedaily SYLV THE QUEEN OF BARCHIE FANCAMS NO ITS TRUE ITS TRUE !,False,en,2,0,2021-02-28 20:00:15,1366116021233459206,"['sylv', 'queen', 'barchie', 'fancams', 'true', 'true']", sylv the queen of barchie fancams no its true its true !,0.0,0.0,1.0
@varchiesdiaries @barchie247 and roberto himself said that the barchie kiss was a mistake and it was just to make  the couples break up😂🙏,False,en,3,0,2021-02-28 19:59:54,1366115933585039364,"['roberto', 'said', 'barchie', 'kiss', 'mistake', 'make', 'couples', 'break']",  and roberto himself said that the barchie kiss was a mistake and it was just to make  the couples break up:face with tears of joy::folded hands:,0.0,0.0,1.0
@vickynews @thedipp There’s something wrong with you for supporting an article that likens Barchie to Grundy to push a “red flag ship” narrative when that was not the intention of that scene. This is the most disgusting attempt to invalidate Barchie yet. Why are you still defending it?,False,en,2,0,2021-02-28 19:58:22,1366115548870901763,"['something', 'wrong', 'supporting', 'article', 'likens', 'barchie', 'grundy', 'push', 'red', 'flag', 'ship', 'narrative', 'intention', 'scene', 'disgusting', 'attempt', 'invalidate', 'barchie', 'yet', 'still', 'defending']",  there’s something wrong with you for supporting an article that likens barchie to grundy to push a “red flag ship” narrative when that was not the intention of that scene. this is the most disgusting attempt to invalidate barchie yet. why are you still defending it?,0.06000000000000001,0.06000000000000001,0.8800000000000001
if its a va kiss it'll serve for barchie angst https://t.co/pgti9mlGmN https://t.co/EiDevd0Wsu,True,en,15,0,2021-02-28 19:57:59,1366115452938637313,"['va', 'kiss', 'serve', 'barchie', 'angst']",if its a va kiss it'll serve for barchie angst  ,0.0,0.0,1.0
"My stan list

√TVD: Delena
√Legacies: Lizzie, Josie, Hope and all the ships.
√TO: Klamille, Klayley, Klaroline
√Riverdale: Jughead, Archie, Veronica, Varchie, Barchie",False,en,6,0,2021-02-28 19:57:56,1366115440594886657,"['stan', 'list', 'tvd', 'delena', 'legacies', 'lizzie', 'josie', 'hope', 'ships', 'klamille', 'klayley', 'klaroline', 'riverdale', 'jughead', 'archie', 'veronica', 'varchie', 'barchie']","my stan list

√tvd: delena
√legacies: lizzie, josie, hope and all the ships.
√to: klamille, klayley, klaroline
√riverdale: jughead, archie, veronica, varchie, barchie",0.0,0.0,1.0
i still think we’re getting jealous barchie in 5x08 though,False,en,14,0,2021-02-28 19:57:10,1366115247950553093,"['still', 'think', 'getting', 'jealous', 'barchie', '5x08', 'though']",i still think we’re getting jealous barchie in 5x08 though,0.0,0.0,1.0
"@crimsonclover90 @thedipp there's something wrong with me for seeing a parallel and still knowing the difference? i just admit that it's there. it doesn't invalidate varchie, just like this window thing doesn't invalidade barchie, but whatever.",False,en,0,0,2021-02-28 19:56:12,1366115003384872973,"['something', 'wrong', 'seeing', 'parallel', 'still', 'knowing', 'difference', 'admit', 'invalidate', 'varchie', 'like', 'window', 'thing', 'invalidade', 'barchie', 'whatever']","  there's something wrong with me for seeing a parallel and still knowing the difference? i just admit that it's there. it doesn't invalidate varchie, just like this window thing doesn't invalidade barchie, but whatever.",0.07894736842105264,0.07894736842105264,0.8421052631578947
@rtalalay As long as both Barchie and Choni choose each other in the end I can handle it https://t.co/LIbzkyPfoP,False,en,159,3,2021-02-28 19:56:07,1366114982295986178,"['long', 'barchie', 'choni', 'choose', 'end', 'handle']", as long as both barchie and choni choose each other in the end i can handle it ,0.0,0.0,1.0
#barchie will b dead d moment #bughead strts interacting....#riverdale,False,en,1,0,2021-02-28 19:55:30,1366114826242588675,"['barchie', 'b', 'dead', 'moment', 'bughead', 'strts', 'interacting', 'riverdale']",barchie will b dead d moment bughead strts interacting....riverdale,0.0,0.1111111111111111,0.8888888888888888
@rtalalay Please ONE emoji for barchie. Rachel 🙏 https://t.co/Y5oCdKqUXG,False,en,20,0,2021-02-28 19:55:09,1366114737126277125,"['please', 'one', 'emoji', 'barchie', 'rachel']", please one emoji for barchie. rachel :folded hands: ,0.0,0.0,1.0
this is what comes up when you google chemistry #barchie https://t.co/XNNRawvsmw,False,en,11,0,2021-02-28 19:54:37,1366114604187865088,"['comes', 'google', 'chemistry', 'barchie']",this is what comes up when you google chemistry barchie ,0.0,0.0,1.0
I think #barchie scenes sums upto wat 15 mins in the past 4 seasons....hw d eff do people think dey r endgame...not ven a whole #bughead exists lol #Riverdale,False,en,1,0,2021-02-28 19:54:26,1366114556108365826,"['think', 'barchie', 'scenes', 'sums', 'upto', 'wat', '15', 'mins', 'past', '4', 'seasons', 'hw', 'eff', 'people', 'think', 'dey', 'r', 'endgame', 'ven', 'whole', 'bughead', 'exists', 'lol', 'riverdale']",i think barchie scenes sums upto wat 15 mins in the past 4 seasons....hw d eff do people think dey r endgame...not ven a whole bughead exists lol riverdale,0.09090909090909091,0.09090909090909091,0.8181818181818182
"hi stop comparing a relationship where a grown women took advantage of a teenager to two consenting adults, if you don’t ship barchie that’s fine, but don’t write this disgusting article https://t.co/Jbd4jojiBa",True,en,13,0,2021-02-28 19:53:55,1366114427934826504,"['hi', 'stop', 'comparing', 'relationship', 'grown', 'women', 'took', 'advantage', 'teenager', 'two', 'consenting', 'adults', 'ship', 'barchie', 'fine', 'write', 'disgusting', 'article']","hi stop comparing a relationship where a grown women took advantage of a teenager to two consenting adults, if you don’t ship barchie that’s fine, but don’t write this disgusting article ",0.0,0.03225806451612903,0.967741935483871
@BrianEPaterson Barchie is 🔥🔥,False,en,8,0,2021-02-28 19:52:02,1366113955526160385,['barchie'], barchie is :fire::fire:,0.0,0.0,1.0
@TeamAlexandria7 @WeAreInOur20s I see it a lot  with Skyle and Barchie haters they like to make up events to their liking and not what is actually happening. Fine don’t like a ship that’s your right but don’t make up stuff especially when that’s what’s being shown with plenty receipts,False,en,1,0,2021-02-28 19:50:41,1366113615405854720,"['see', 'lot', 'skyle', 'barchie', 'haters', 'like', 'make', 'events', 'liking', 'actually', 'happening', 'fine', 'like', 'ship', 'right', 'make', 'stuff', 'especially', 'shown', 'plenty', 'receipts']",  i see it a lot  with skyle and barchie haters they like to make up events to their liking and not what is actually happening. fine don’t like a ship that’s your right but don’t make up stuff especially when that’s what’s being shown with plenty receipts,0.11320754716981134,0.05660377358490567,0.8301886792452831
"@crimsonclover90 @thedipp the visual parallel exists. many people pointed out. the relationships, barchie or varchie, don't parallel grundy. it's not that hard to understand what i meant, but anyway, you made up your mind already so have a nice day.",False,en,0,0,2021-02-28 19:49:50,1366113400321957892,"['visual', 'parallel', 'exists', 'many', 'people', 'pointed', 'relationships', 'barchie', 'varchie', 'parallel', 'grundy', 'hard', 'understand', 'meant', 'anyway', 'made', 'mind', 'already', 'nice', 'day']","  the visual parallel exists. many people pointed out. the relationships, barchie or varchie, don't parallel grundy. it's not that hard to understand what i meant, but anyway, you made up your mind already so have a nice day.",0.0,0.0,1.0
@BarchieUpdates @thedipp @KateWardBustle I dont even really watch the show other than Barchie scenes &amp; I know abt the Grundy mess. And its fine to dislike Barchie but trying to compare a totally consensual adult relationship to a teacher taking advantage of a teen bc the sex was in a similar location is ridiculous&amp;wrong,False,en,8,1,2021-02-28 19:49:33,1366113331279519746,"['dont', 'even', 'really', 'watch', 'show', 'barchie', 'scenes', 'amp', 'know', 'abt', 'grundy', 'mess', 'fine', 'dislike', 'barchie', 'trying', 'compare', 'totally', 'consensual', 'adult', 'relationship', 'teacher', 'taking', 'advantage', 'teen', 'bc', 'sex', 'similar', 'location', 'ridiculous', 'amp', 'wrong']",   i dont even really watch the show other than barchie scenes &amp; i know abt the grundy mess. and its fine to dislike barchie but trying to compare a totally consensual adult relationship to a teacher taking advantage of a teen bc the sex was in a similar location is ridiculous&amp;wrong,0.0196078431372549,0.0,0.9803921568627451
@vickynews @thedipp And yet you’re camped under an anti-Barchie article likening 2 consenting adults having sex to a 15 year old boy being manipulated &amp; raped by his teacher to push this “Barchie is a red flag ship” narrative. Tells me everything I need to know.,False,en,16,0,2021-02-28 19:49:18,1366113267563696128,"['yet', 'camped', 'anti', 'barchie', 'article', 'likening', '2', 'consenting', 'adults', 'sex', '15', 'year', 'old', 'boy', 'manipulated', 'amp', 'raped', 'teacher', 'push', 'barchie', 'red', 'flag', 'ship', 'narrative', 'tells', 'everything', 'need', 'know']",  and yet you’re camped under an anti-barchie article likening 2 consenting adults having sex to a 15 year old boy being manipulated &amp; raped by his teacher to push this “barchie is a red flag ship” narrative. tells me everything i need to know.,0.022727272727272728,0.0,0.9772727272727273
"RT @lcverosies: riverdale!barchie as comic!barchie:
a thread 👩‍❤️‍💋‍👨",False,en,0,66,2021-02-28 19:47:20,1366112769536364554,"['riverdale', 'barchie', 'comic', 'barchie', 'thread']","rt : riverdale!barchie as comic!barchie:
a thread :kiss woman man:",0.0,0.0,1.0
"@vickynews @thedipp From this post, I know all I need to know about you. I have never seen Varchie in the music room &amp; thought “wow, that parallels Grundy” because those circumstances are polar opposites just like Barchie. It’s disgusting that you’re still defending this narrative.",False,en,4,0,2021-02-28 19:46:41,1366112608810508288,"['post', 'know', 'need', 'know', 'never', 'seen', 'varchie', 'music', 'room', 'amp', 'thought', 'wow', 'parallels', 'grundy', 'circumstances', 'polar', 'opposites', 'like', 'barchie', 'disgusting', 'still', 'defending', 'narrative']","  from this post, i know all i need to know about you. i have never seen varchie in the music room &amp; thought “wow, that parallels grundy” because those circumstances are polar opposites just like barchie. it’s disgusting that you’re still defending this narrative.",0.0625,0.0625,0.875
"@crimsonclover90 @thedipp i am not doing that and have not done that in any moment, have i? i said thank you because the *writers* need to know that using grundy scenes as parallels needs to stop and the only way for the writers knowing it, is if someone points it out. i am not invalidating barchie.",False,en,0,0,2021-02-28 19:46:07,1366112463528288259,"['done', 'moment', 'said', 'thank', 'writers', 'need', 'know', 'using', 'grundy', 'scenes', 'parallels', 'needs', 'stop', 'way', 'writers', 'knowing', 'someone', 'points', 'invalidating', 'barchie']","  i am not doing that and have not done that in any moment, have i? i said thank you because the *writers* need to know that using grundy scenes as parallels needs to stop and the only way for the writers knowing it, is if someone points it out. i am not invalidating barchie.",0.0,0.0,1.0
"RT @FandomHangout: RT YOUR SHIP 

RT if you ship Archie and Betty from Riverdale #Barchie 

 https://t.co/YgJEZtgWuf",False,en,0,13,2021-02-28 19:44:33,1366112071117647873,"['ship', 'ship', 'archie', 'betty', 'riverdale', 'barchie']","rt : rt your ship 

rt if you ship archie and betty from riverdale barchie 

 ",0.0,0.0,1.0
@vickynews @thedipp And yet Barchies have never tried to push any narratives comparing Varchies relationship to what Grundy did to him. The fact that ya’ll are bringing it up now to invalidate Barchie as a “red flag ship” is disgusting &amp; harmful.,False,en,16,0,2021-02-28 19:43:46,1366111875180683266,"['yet', 'barchies', 'never', 'tried', 'push', 'narratives', 'comparing', 'varchies', 'relationship', 'grundy', 'fact', 'ya', 'bringing', 'invalidate', 'barchie', 'red', 'flag', 'ship', 'disgusting', 'amp', 'harmful']",  and yet barchies have never tried to push any narratives comparing varchies relationship to what grundy did to him. the fact that ya’ll are bringing it up now to invalidate barchie as a “red flag ship” is disgusting &amp; harmful.,0.0,0.025,0.975
"@scarlettbarchie I’m not trying to hate on your ship at all! I don’t mind Barchie and I’m happy you guys are getting content, my point was that Barchie barely talked from s2-4 and then kissed. I don’t see that as development.",False,en,0,0,2021-02-28 19:42:56,1366111662089113603,"['trying', 'hate', 'ship', 'mind', 'barchie', 'happy', 'guys', 'getting', 'content', 'point', 'barchie', 'barely', 'talked', 's2', '4', 'kissed', 'see', 'development']"," i’m not trying to hate on your ship at all! i don’t mind barchie and i’m happy you guys are getting content, my point was that barchie barely talked from s2-4 and then kissed. i don’t see that as development.",0.06818181818181819,0.06818181818181819,0.8636363636363636
"The reason i don't like #barchie is that i hate Archie's character when it comes to relationships.lots of women in his past and he cheated/betrayed or took advantage of most of them.mis grundy,josie,valerie,Cheryl,Veronica #Riverdale",False,en,1,0,2021-02-28 19:42:50,1366111639146143744,"['reason', 'like', 'barchie', 'hate', 'archie', 'character', 'comes', 'relationships', 'lots', 'women', 'past', 'cheated', 'betrayed', 'took', 'advantage', 'mis', 'grundy', 'josie', 'valerie', 'cheryl', 'veronica', 'riverdale']","the reason i don't like barchie is that i hate archie's character when it comes to relationships.lots of women in his past and he cheated/betrayed or took advantage of most of them.mis grundy,josie,valerie,cheryl,veronica riverdale",0.07894736842105264,0.07894736842105264,0.8421052631578947
@BrianEPaterson #barchie has put riverdale back on the map🔥🔥🔥,False,en,14,0,2021-02-28 19:42:21,1366111519054860290,"['barchie', 'put', 'riverdale', 'back', 'map']", barchie has put riverdale back on the map:fire::fire::fire:,0.0,0.0,1.0
"@crimsonclover90 @thedipp especially concerning any archie ship. he was the victim, the writer's room never recognize that, and still bring up grundy many times as a joke or as parallel for sex, so it's not about barchie vs varchie, it's *their* distaste.",False,en,2,0,2021-02-28 19:41:58,1366111419264024577,"['especially', 'concerning', 'archie', 'ship', 'victim', 'writer', 'room', 'never', 'recognize', 'still', 'bring', 'grundy', 'many', 'times', 'joke', 'parallel', 'sex', 'barchie', 'vs', 'varchie', 'distaste']","  especially concerning any archie ship. he was the victim, the writer's room never recognize that, and still bring up grundy many times as a joke or as parallel for sex, so it's not about barchie vs varchie, it's *their* distaste.",0.0,0.0,1.0
how can you compare archie's affair with grundy with barchie?? grundy manipulated him in every way while he was just 15. betty and archie now both 25 year old adults and having fun in a FRIENDS WITH BENEFITS relationship that they both want. what's not clicking @KateWardBustle https://t.co/FEnL3tRWsb,False,en,72,8,2021-02-28 19:40:46,1366111119904018432,"['compare', 'archie', 'affair', 'grundy', 'barchie', 'grundy', 'manipulated', 'every', 'way', '15', 'betty', 'archie', '25', 'year', 'old', 'adults', 'fun', 'friends', 'benefits', 'relationship', 'want', 'clicking']",how can you compare archie's affair with grundy with barchie?? grundy manipulated him in every way while he was just 15. betty and archie now both 25 year old adults and having fun in a friends with benefits relationship that they both want. what's not clicking  ,0.0,0.0,1.0
"Writing anti-Barchie articles is fine, but likening consensual sex between 2 adults to a teacher grooming &amp; raping her 15 year old student is definitely not. This is a harmful misuse of your platform. Do better. @thedipp @KateWardBustle https://t.co/7mMoaMu2WD",True,en,53,10,2021-02-28 19:40:22,1366111017713995781,"['writing', 'anti', 'barchie', 'articles', 'fine', 'likening', 'consensual', 'sex', '2', 'adults', 'teacher', 'grooming', 'amp', 'raping', '15', 'year', 'old', 'student', 'definitely', 'harmful', 'misuse', 'platform', 'better']","writing anti-barchie articles is fine, but likening consensual sex between 2 adults to a teacher grooming &amp; raping her 15 year old student is definitely not. this is a harmful misuse of your platform. do better.   ",0.027777777777777776,0.0,0.9722222222222222
I get not liking a ship. You don't have to like Barchie but to make a comparison like that? https://t.co/X9n1ys1foq,False,en,2,0,2021-02-28 19:39:55,1366110906439065604,"['get', 'liking', 'ship', 'like', 'barchie', 'make', 'comparison', 'like']",i get not liking a ship. you don't have to like barchie but to make a comparison like that? ,0.10526315789473684,0.0,0.8947368421052632
RT @lovemesometopaz: @KateWardBustle @nocontextrvd @cmaroon @thedipp @KateWardBustle this is so disgusting. if you don’t like barchie i rea…,False,en,0,6,2021-02-28 19:39:42,1366110848490614789,"['disgusting', 'like', 'barchie', 'rea']",rt :      this is so disgusting. if you don’t like barchie i rea…,0.18749999999999997,0.18749999999999997,0.625
@BrianEPaterson #barchie for life🔥🔥🔥,False,en,12,0,2021-02-28 19:39:13,1366110728231419905,"['barchie', 'life']", barchie for life:fire::fire::fire:,0.0,0.0,1.0
"do i watch riverdale? No. do I still enjoy replying to bughead tweets with ""barchie endgame""? Yes.",False,en,25,1,2021-02-28 19:39:07,1366110703354978304,"['watch', 'riverdale', 'still', 'enjoy', 'replying', 'bughead', 'tweets', 'barchie', 'endgame', 'yes']","do i watch riverdale? no. do i still enjoy replying to bughead tweets with ""barchie endgame""? yes.",0.058823529411764705,0.0,0.9411764705882353
@BARCHIE__LOVE urgent pls,False,en,0,0,2021-02-28 19:38:35,1366110569129005057,"['urgent', 'pls']",  love urgent pls,0.3333333333333333,0.0,0.6666666666666666
ROLE-PLAY FOREPLAY SINCE ARCHIE IS NOW A FIREFIGHTER EXACTLY #Barchie https://t.co/JMR7BKNNdG,True,en,5,0,2021-02-28 19:38:04,1366110439243939844,"['role', 'play', 'foreplay', 'since', 'archie', 'firefighter', 'exactly', 'barchie']",role-play foreplay since archie is now a firefighter exactly barchie ,0.0,0.0,1.0
RT @bloomskyx: They invented chemistry https://t.co/fZvdO7uG5k,False,en,0,11,2021-02-28 19:36:41,1366110092500869125,"['invented', 'chemistry']",rt : they invented chemistry ,0.0,0.0,1.0
RT @dylsbrien: wow WOW https://t.co/j3JlTA3QfC,False,en,0,17,2021-02-28 19:36:38,1366110080064770053,"['wow', 'wow']",rt : wow wow ,0.0,0.0,1.0
RT @BARCHIESOUL: if y’all don’t stop putting that ugly ass weird disproportionate varchie kiss on the tl https://t.co/XyI1rQZKVE,False,en,0,2,2021-02-28 19:36:14,1366109977333690372,"['stop', 'putting', 'ugly', 'ass', 'weird', 'disproportionate', 'varchie', 'kiss', 'tl']",rt : if y’all don’t stop putting that ugly ass weird disproportionate varchie kiss on the tl ,0.0,0.0625,0.9375
"@crimsonclover90 @thedipp you should be mad that the show did the parallel, not at anyone for pointing it out. i don't think it's about barchie. they used a varchie scene in the music room that lowkey paralleled grundy too and it's awful? so, they should just stop with the grundy parallels.",False,en,2,0,2021-02-28 19:35:07,1366109697036587010,"['mad', 'show', 'parallel', 'anyone', 'pointing', 'think', 'barchie', 'used', 'varchie', 'scene', 'music', 'room', 'lowkey', 'paralleled', 'grundy', 'awful', 'stop', 'grundy', 'parallels']","  you should be mad that the show did the parallel, not at anyone for pointing it out. i don't think it's about barchie. they used a varchie scene in the music room that lowkey paralleled grundy too and it's awful? so, they should just stop with the grundy parallels.",0.0,0.0,1.0
"RT @RvrdaleBarchoni: even though i feel annoyed about the scene of the long stares between archie and veronica 
i still feel very confident…",False,en,0,1,2021-02-28 19:33:54,1366109391209037825,"['even', 'though', 'feel', 'annoyed', 'scene', 'long', 'stares', 'archie', 'veronica', 'still', 'feel', 'confident']","rt : even though i feel annoyed about the scene of the long stares between archie and veronica 
i still feel very confident…",0.0,0.0,1.0
@vickynews @thedipp I don’t know which is more disgusting. An adult pushing this grossly harmful narrative or a Va supporting it because apparently hating Barchie &gt; morals. This was not it &amp; ya’ll should be ashamed of yourselves.,False,en,25,0,2021-02-28 19:33:51,1366109378613567491,"['know', 'disgusting', 'adult', 'pushing', 'grossly', 'harmful', 'narrative', 'va', 'supporting', 'apparently', 'hating', 'barchie', 'gt', 'morals', 'amp', 'ya', 'ashamed']",  i don’t know which is more disgusting. an adult pushing this grossly harmful narrative or a va supporting it because apparently hating barchie &gt; morals. this was not it &amp; ya’ll should be ashamed of yourselves.,0.0,0.027777777777777776,0.9722222222222222
RT @augustbarchie: all i know is barchies have been spot on with our predictions and interpretations this whole time when y’all said we we…,False,en,0,1,2021-02-28 19:33:05,1366109186640277511,"['know', 'barchies', 'spot', 'predictions', 'interpretations', 'whole', 'time', 'said']",rt : all i know is barchies have been spot on with our predictions and interpretations this whole time when y’all said we we…,0.0,0.0,1.0
"RT @bacheating: When the show ends I need an edit which starts with this scene &amp; then all ba kisses in order, with their theme song idc. 😩…",False,en,0,3,2021-02-28 19:32:54,1366109140406403075,"['show', 'ends', 'need', 'edit', 'starts', 'scene', 'amp', 'ba', 'kisses', 'order', 'theme', 'song', 'idc']","rt : when the show ends i need an edit which starts with this scene &amp; then all ba kisses in order, with their theme song idc. :weary face:…",0.0,0.0,1.0
RT @milfbarchie: she really kissed him goodbye but wants us to be convinced they’re just friends  https://t.co/WoOkh0RMq2,False,en,0,24,2021-02-28 19:32:49,1366109118352736258,"['really', 'kissed', 'goodbye', 'wants', 'us', 'convinced', 'friends']",rt : she really kissed him goodbye but wants us to be convinced they’re just friends  ,0.06666666666666667,0.0,0.9333333333333333
"RT @torchlightx: yeah, barchie can’t communicate with each other, you say? then why every time they look at each other they just KNOW what’…",False,en,0,15,2021-02-28 19:32:43,1366109094923370497,"['yeah', 'barchie', 'communicate', 'say', 'every', 'time', 'look', 'know']","rt : yeah, barchie can’t communicate with each other, you say? then why every time they look at each other they just know what’…",0.0,0.0,1.0
RT @barchieskeene: give me barchie hugging after one of them saves the other and jughead and veronica watch them and realise they were mean…,False,en,0,17,2021-02-28 19:32:09,1366108950865670145,"['give', 'barchie', 'hugging', 'one', 'saves', 'jughead', 'veronica', 'watch', 'realise', 'mean']",rt : give me barchie hugging after one of them saves the other and jughead and veronica watch them and realise they were mean…,0.0,0.0,1.0
